Bloom_Index,Rolling_Chlorophyll_Anomaly,Rolling_SST_Anomaly,Surface_Chlorophyll,Sea_Surface_Temperature,Dissolved_Oxygen,pH,Total_Nitrogen,Total_Phosphorus,HAB_Present
-0.2398848,1.8230472,-2.0620832,10.0,20.930851,3.0726862,9.342527,3.549931,0.65465504,0
0.6838975,3.1030326,-1.3505799,4.3317313,21.790794,0.0,8.995582,2.619378,0.25809172,1
-0.2651149,0.5285609,-2.682396,10.0,23.130056,4.907703,9.28609,7.7726912,0.4009243,0
-0.23547387,1.84863,-2.1525803,10.0,20.71499,2.9475682,9.355392,3.6668177,0.6641492,0
-0.23062104,1.8898582,-2.1676936,10.0,20.705618,2.936122,9.355983,3.5858865,0.66384,0
0.77779794,2.7555475,-1.5299602,5.690645,22.493822,0.0,9.092925,3.2186298,0.13881525,1
-0.29352856,0.3665619,0.5718746,6.904948,23.572186,3.449795,8.845482,1.6075983,0.814983,0
-0.48560506,0.2686746,-0.921083,10.0,28.171104,0.0,9.5,9.122742,0.12875986,0
-0.46849865,2.012127,-0.48258257,10.0,20.303408,1.669033,7.753257,3.7652433,0.5803542,0
-0.4743812,2.0015984,-0.48982668,10.0,20.411806,1.6410121,7.760887,3.6949139,0.58519703,0
0.06406844,-0.3331071,1.4807053,6.2153716,32.6415,3.474017,8.56924,0.35210252,0.37866494,0
-0.34284496,1.4449933,-0.52559924,9.255138,27.081577,1.9042127,7.788846,3.6014118,0.62394446,0
-0.2332362,3.5449533,-1.3755188,10.0,29.00159,0.0,8.599756,0.9448612,0.63467336,0
-0.4705395,2.002365,-0.5303016,10.0,20.079418,1.6430436,7.761838,3.6888309,0.58139646,0
-0.23634434,1.8647723,-2.1076918,10.0,20.79906,2.9627905,9.348037,3.676918,0.6642565,0
0.06027162,2.6782207,-2.647701,9.060594,30.467535,0.36404777,8.224817,4.9385924,0.55590075,0
-0.28629875,0.40140343,0.5830989,6.8759966,23.573391,3.4810603,8.8378,1.6508311,0.8134071,0
0.71391714,0.096292734,-0.44801807,7.582945,22.647625,3.4750762,9.5,1.7293411,0.3121952,0
0.69038904,3.1080227,-1.3736722,4.3055615,21.835176,0.0,8.985315,2.594617,0.25695187,1
0.5658157,1.5308301,-1.238951,8.15492,31.37165,0.018800497,9.294634,3.111444,0.3293802,1
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.4708981,2.003254,-0.49121118,10.0,20.346354,1.6853397,7.777238,3.7314157,0.5802908,0
-0.28604782,0.38235188,0.58832264,6.8724422,23.558002,3.4767432,8.844846,1.6311157,0.81508714,0
0.70337534,4.4082575,0.5207367,8.403097,22.737192,0.0,9.5,1.0441091,0.34507194,1
0.10533106,3.5146456,-0.44254804,10.0,28.579605,0.0,7.807393,1.9391167,0.652181,0
0.06356847,-0.32644224,1.4615235,6.216997,32.61219,3.5053086,8.559783,0.39341748,0.37799752,0
0.68724275,3.8081923,1.9401989,10.0,28.347591,0.0,8.954652,7.8891735,0.81068134,1
0.25697124,4.04276,0.36940312,7.0428076,30.001667,0.0,7.4790807,3.551733,0.5906463,1
-0.21907282,1.8552289,0.2656126,6.926982,24.056091,3.6964593,8.397647,3.6527843,0.7410174,0
-0.260733,0.5027697,-2.679377,10.0,23.078806,4.9515386,9.284651,7.763469,0.40261304,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.2574649,0.51549554,-2.6744251,10.0,23.124823,4.9381423,9.286324,7.8078785,0.40193403,0
-0.050131977,1.699415,-1.7735283,10.0,27.692762,0.0,9.3910475,4.2602425,0.5999624,0
-0.2694559,-0.052649617,-0.11692095,10.0,22.588615,6.6767044,9.063863,2.9138577,0.6760064,0
0.32856846,0.55154943,0.6688063,6.6921797,30.83696,1.4266728,9.212531,1.5377054,0.42865422,0
0.6750394,3.2563486,-1.3080758,4.2662315,21.897915,0.0,8.988532,2.6232264,0.26604956,1
0.6758996,3.073429,-1.3388593,4.2197156,21.799164,0.0,8.986692,2.5850358,0.26050633,1
0.54415,1.5474253,-1.2339032,8.126228,31.390606,0.009647012,9.265811,3.191886,0.32827085,1
-0.18788016,2.1343384,0.15809202,6.5830355,24.155317,3.6015754,8.335281,3.5692863,0.72653776,0
0.5851531,3.3217955,-0.26770234,10.0,28.951475,0.0,9.5,3.7039292,0.50984347,1
-0.28664088,0.40017772,0.5827575,6.8759804,23.571472,3.4809504,8.836845,1.6497133,0.81347954,0
-0.47029674,2.0078797,-0.5268588,10.0,20.06598,1.6218442,7.753549,3.713335,0.582311,0
-0.22147632,3.5805135,-1.3958213,10.0,28.929596,0.0,8.581555,0.85118383,0.6419232,0
-0.2613641,0.51925707,-2.669886,10.0,23.113127,4.9069223,9.282552,7.798828,0.40321523,0
-0.28656554,0.40038824,0.5827718,6.8758464,23.571972,3.4810667,8.836993,1.6500745,0.81346273,0
-0.18725252,2.1330032,0.15214682,6.58549,24.157545,3.601628,8.335138,3.573173,0.7259134,0
-0.25818408,0.5204587,-2.6712751,10.0,23.075346,4.9277477,9.28384,7.7577376,0.40180454,0
-0.7204135,-0.8988277,1.3888454,9.897575,26.867653,2.436583,8.972779,3.0486166,0.80449057,0
0.54339767,1.5114012,-1.230404,8.155376,31.402487,0.0017117262,9.27659,3.1296916,0.33271593,1
0.5378226,1.5128424,-1.2224582,8.170182,31.40443,0.02336812,9.275309,3.1463928,0.33417743,1
-0.46845484,2.0166821,-0.49910164,10.0,20.186527,1.6514361,7.759234,3.7140398,0.5831279,0
0.5430763,1.526413,-1.2336199,8.14513,31.386223,0.0,9.276729,3.1250448,0.33182865,1
-0.3662938,1.5288796,2.6182547,10.0,28.372038,1.164985,8.519427,7.129884,0.83085597,0
-0.47823322,2.0324268,-0.54833436,10.0,20.166199,1.6230103,7.751279,3.7410827,0.57926065,0
0.103484035,3.501605,-0.44316316,10.0,28.602955,0.0,7.8074794,1.9515846,0.6510419,0
-0.23690307,1.873965,-2.1374211,10.0,20.770147,2.9148338,9.356013,3.6998105,0.6629156,0
-0.2526418,-0.008282781,-0.117958546,10.0,22.44566,6.578616,9.057392,3.003534,0.66357166,0
-0.46999133,2.0166187,-0.47007537,10.0,20.360603,1.65182,7.761286,3.74191,0.5834107,0
0.32847154,0.5307524,0.5644865,6.895154,30.934097,1.3538768,9.226455,1.6101458,0.41905588,0
0.5496168,1.5075991,-1.2256919,8.1656275,31.373508,0.0010317564,9.280695,3.119443,0.33199358,1
-0.22600555,1.852289,-2.1744285,10.0,21.015053,3.0476577,9.322792,3.5588238,0.65174747,0
-0.2616756,0.5267279,-2.6920083,10.0,22.987417,4.9441295,9.301974,7.7442074,0.4031314,0
-0.26149052,0.50881815,-2.6728308,10.0,22.89489,4.93764,9.304398,7.845192,0.39701658,0
0.100669146,3.5314307,-0.44812083,10.0,28.476715,0.0,7.8223186,1.8932098,0.6557867,0
-0.2873332,0.39738417,0.58296824,6.8778615,23.569548,3.4794178,8.836208,1.6462952,0.8137742,0
-0.28975898,0.4014089,0.56854105,6.8988056,23.548769,3.465674,8.835446,1.6232727,0.81505716,0
-0.34020066,1.4399939,-0.51546407,9.249414,27.024548,1.9223306,7.788799,3.6007783,0.6248603,0
-0.23267007,1.8555667,-2.1474226,10.0,20.801077,2.9746313,9.345054,3.5912395,0.6641623,0
-0.3424096,1.4143763,-0.53133917,9.237273,27.123327,1.9081607,7.7851195,3.5421891,0.626103,0
0.37511253,3.955576,0.13018084,10.0,29.009918,0.0,9.5,3.2829266,0.50631255,1
-0.3424281,1.4274566,-0.5332866,9.224634,27.160261,1.9046214,7.796011,3.5618863,0.62460303,0
0.094510555,3.4109087,-0.4529426,10.0,28.617765,0.0,7.8170896,2.020221,0.6470307,0
0.5375118,1.4514625,-1.1955339,8.238611,31.359636,0.0029399395,9.288033,3.0716565,0.33649242,1
0.36575842,-0.7679833,0.69322515,5.161026,30.321297,4.008439,8.978949,2.2539997,0.17045447,0
-0.4702499,2.007866,-0.5030513,10.0,20.248993,1.6705353,7.770567,3.7180355,0.5826489,0
-0.2876848,0.41048694,0.573648,6.885759,23.560701,3.4716601,8.832657,1.6444999,0.8138162,0
-0.26083958,0.5073292,-2.6931934,10.0,22.97368,4.9550548,9.301259,7.809663,0.39674327,0
-0.2856331,0.39745474,0.586843,6.8665113,23.570576,3.4812584,8.841676,1.6502168,0.81277174,0
-0.2464608,0.9510038,-2.533505,10.0,22.16041,4.3014455,9.29727,6.444597,0.48543698,0
-0.26047516,0.491611,-2.723268,10.0,23.028582,4.995068,9.308354,7.8853045,0.3986732,0
-0.5134076,-0.5704404,1.1917868,9.457892,30.46133,0.330912,9.5,0.22309512,0.66669095,0
0.7119937,3.039032,-1.3926519,4.595042,22.032755,0.0,8.998258,2.6887555,0.24444288,1
-0.285949,0.3832283,0.5880747,6.8722754,23.558228,3.4771092,8.844522,1.6321983,0.8150779,0
-0.29078484,-0.13695955,-0.07254124,10.0,22.979664,6.406519,9.044201,3.0476007,0.67940575,0
-0.21312988,1.730367,-2.059291,10.0,20.833096,3.017881,9.317417,3.6906867,0.6553776,0
-0.5691286,-0.3773973,0.50714993,9.524404,30.068756,0.0,9.5,7.6888013,0.17215881,0
-0.117733836,3.5334501,-1.0252558,10.0,28.659355,0.0,8.341426,1.2709043,0.6419247,0
-0.23554009,1.8606336,-2.1787803,10.0,20.721071,2.9727905,9.361927,3.6051285,0.66381925,0
-0.34182,1.4471707,-0.5205178,9.250688,27.039825,1.9150872,7.78792,3.5972667,0.6247021,0
-0.34107357,1.424967,-0.540282,9.252422,27.16953,1.8893595,7.7911687,3.570831,0.6249835,0
0.017478466,2.713225,-2.9193506,9.190147,30.588392,0.2745074,8.167826,4.8567877,0.5592666,0
-0.2861207,0.40214992,0.5833888,6.876258,23.574247,3.4809484,8.838411,1.6512024,0.81337106,0
-0.45243382,1.8215852,-0.5429938,9.993197,20.895903,1.8093843,7.7654963,3.6451256,0.59115016,0
-0.4717927,2.011571,-0.52099967,10.0,20.217264,1.6521398,7.7708554,3.7352128,0.5833631,0
-0.23540604,1.8662677,-2.1631699,10.0,20.808594,2.9948971,9.362833,3.6254997,0.6612325,0
-0.24084735,1.8901162,-2.1700234,10.0,20.735508,2.942802,9.368295,3.6067152,0.66545725,0
0.10249615,3.5055485,-0.44145203,10.0,28.539331,0.0,7.8154526,1.9759288,0.6503246,0
-0.24308097,1.8420348,-2.1566503,10.0,20.700348,2.9419448,9.35648,3.6072774,0.6643789,0
-0.26296842,0.5067313,-2.6946485,10.0,23.065798,4.9286137,9.292817,7.7718935,0.39972863,0
-0.24515444,1.8443842,-2.1634476,10.0,20.762287,2.9843245,9.352382,3.6387231,0.6630147,0
0.52397776,1.446949,-1.236552,8.144398,31.402199,0.017750144,9.2572775,3.165232,0.3420279,1
-0.4377404,0.27492023,-0.27745628,10.0,20.732285,0.5800396,9.303488,4.665455,0.8855536,0
-0.34109217,1.4513307,-0.5171032,9.2534895,26.995193,1.9160535,7.787736,3.6019862,0.6251657,0
-0.27138305,0.53224444,-2.6847293,10.0,23.130074,4.876363,9.290368,7.7495055,0.4023773,0
-0.18592298,2.136098,0.15408516,6.5621247,24.144377,3.608418,8.33514,3.570931,0.7248351,0
-0.28774285,1.9103136,-1.4091833,10.0,28.416813,0.0,8.774303,2.7112439,0.592172,0
-0.28591794,0.4122157,0.5611088,6.893365,23.536911,3.464149,8.8241205,1.6323429,0.8138979,0
-0.48093176,2.025597,-0.5061827,10.0,20.250162,1.596695,7.767952,3.6847067,0.5874083,0
-0.23464167,1.9038668,-2.1926057,10.0,20.713856,2.9678066,9.36536,3.608265,0.6668513,0
-0.3405094,1.4465945,-0.52282,9.25535,27.042685,1.9115808,7.785641,3.6002803,0.62528825,0
-0.08283013,1.8018618,-2.6189122,10.0,21.710402,4.8579326,9.289418,8.746212,0.3941066,0
-0.51168305,-0.55428123,1.1945863,9.448454,30.296452,0.26810634,9.5,0.21642119,0.67190355,0
0.105820775,3.5234995,-0.43845963,10.0,28.585445,0.0,7.8051224,1.9300741,0.65415233,0
-0.25000983,0.5247264,-2.6723247,10.0,23.075602,4.9239836,9.280291,7.7616796,0.4034315,0
-0.23312956,1.8701892,-2.1916811,10.0,20.698362,2.9587536,9.357496,3.6273363,0.6655271,0
-0.34326327,1.4381242,-0.53079677,9.250539,27.145702,1.891792,7.7887993,3.5909605,0.6239886,0
-0.18884659,2.1349506,0.15204978,6.592948,24.146194,3.6015673,8.335797,3.5629833,0.72737736,0
-0.29909062,1.4708619,0.30623198,9.064401,24.33114,3.7643614,8.626235,4.4210587,0.7849697,0
0.5467305,1.5487385,-1.2438989,8.126334,31.381298,0.0,9.266357,3.1595397,0.32594562,1
-0.27019668,1.6188636,-0.42979813,8.936194,26.697891,2.08545,7.8790264,3.6011147,0.6160009,0
0.06642985,-0.32730198,1.467392,6.2169747,32.629017,3.4515758,8.568611,0.36183357,0.37814328,0
-0.051558256,0.38823652,0.32157898,10.0,21.842972,0.0,8.958532,5.395429,0.94802403,0
-0.25934482,0.47382665,-2.7248402,10.0,23.04348,5.0083957,9.308189,7.8915358,0.398529,0
-0.23867285,1.8606668,-2.1657286,10.0,20.74135,2.9632866,9.3535795,3.6180987,0.66324306,0
-0.22408497,3.5804358,-1.4120474,10.0,28.934076,0.0,8.582231,0.86059064,0.6417774,0
0.5255425,4.4980164,-1.9745381,9.770868,23.139963,0.0,9.1770315,5.450382,0.14420146,1
0.53646624,1.5132518,-1.2578166,8.275755,31.439007,0.0,9.311988,3.071016,0.33835083,1
0.5394864,1.478029,-1.2178706,8.183906,31.393982,0.00992918,9.286843,3.149342,0.3352141,1
-0.34732676,1.4654138,-0.5061796,9.269257,26.86176,1.913247,7.785578,3.5862198,0.6240846,0
0.67610574,0.41734934,-0.4455073,7.338867,23.026583,3.2174942,9.5,1.9857476,0.31298563,0
-0.18644965,2.1356692,0.16610956,6.5566406,24.167133,3.614602,8.342209,3.5538177,0.72547257,0
0.09982073,3.453085,-0.45377874,10.0,28.632744,0.0,7.810734,1.9829121,0.6494804,0
-0.19326144,-0.5780194,2.3661976,7.0136223,29.70221,0.73698527,8.546463,3.2262146,0.29452923,0
-0.4725783,2.0063949,-0.53970456,10.0,20.094124,1.6116557,7.757972,3.7015858,0.58080673,0
0.06320858,-0.32094395,1.4840193,6.1920414,32.64432,3.4769642,8.565291,0.35734862,0.37708932,0
-0.4700973,2.0160613,-0.51096845,10.0,20.144665,1.65518,7.767522,3.7417269,0.58176005,0
-0.27586663,-0.10140765,-0.10102248,10.0,22.812935,6.791434,9.059797,2.993283,0.6655154,0
-0.18536079,2.1417465,0.14434052,6.5651035,24.116848,3.5987546,8.335819,3.5839617,0.7246052,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.809176,3.2772355,0.23627853,10.0,26.133276,0.0,9.5,8.682469,0.36713803,0
-0.23112261,1.862767,-2.1039407,10.0,20.629642,2.9321353,9.323642,3.5652375,0.65980947,0
-0.26380098,0.5250535,-2.6842253,10.0,23.07462,4.903307,9.291892,7.7816095,0.40236914,0
0.096274376,3.4306135,-0.45214653,10.0,28.62692,0.0,7.814125,2.0059958,0.64972585,0
-0.24611932,1.1505811,0.2563362,7.942357,23.257393,5.066649,8.610661,3.7419522,0.6965108,0
-0.18755144,2.1357265,0.15355897,6.577196,24.141476,3.6091607,8.336526,3.5722592,0.72624296,0
-0.23203808,1.887672,-2.1897078,10.0,20.701498,2.9776883,9.373422,3.5904436,0.66688156,0
0.7039505,3.0995102,-1.4138621,4.341436,21.704323,0.0,9.006376,2.609579,0.25008324,1
0.69488525,3.0321145,-1.4147869,4.4922743,21.577433,0.0,9.018854,2.6034462,0.26190853,1
-0.28965163,0.3562684,0.5969701,6.8766613,23.529531,3.468251,8.855691,1.6046634,0.81579804,0
-0.23459387,1.0947578,-2.480081,10.0,21.857765,4.1965194,9.277725,5.9404745,0.5169091,0
-0.26051426,0.55756736,-2.6881423,10.0,23.05824,4.9654303,9.284419,7.801223,0.39082363,0
-0.28693455,0.39923644,0.58272123,6.876522,23.569666,3.4805598,8.836294,1.6482043,0.81356573,0
-0.2888074,0.3930092,0.5829363,6.880252,23.570227,3.4766903,8.835683,1.6402874,0.81445664,0
0.87935185,1.9572964,-1.3485954,10.0,28.016222,0.0,9.5,4.077285,0.56378615,1
-0.24119794,1.8837359,-2.1282215,10.0,20.745974,2.8642516,9.413972,3.5500371,0.67016244,0
-0.34120733,1.4371667,-0.5128455,9.24958,27.014427,1.9229944,7.7879696,3.6075902,0.62473303,0
-0.23119831,1.8943393,-2.1799507,10.0,20.746122,2.971677,9.363299,3.6127372,0.66392857,0
-0.26632994,-0.1120435,-0.104058266,10.0,22.842476,6.7301335,9.0684,2.975277,0.66848207,0
-0.26307,0.54042983,-2.6627126,10.0,23.08713,4.8925443,9.285455,7.7739534,0.40379092,0
-0.2335136,1.8917336,-2.1925964,10.0,20.673786,2.9500775,9.37235,3.5700793,0.666965,0
0.68368936,3.082923,-1.3613037,4.3215094,21.784657,0.0,8.988356,2.6319046,0.2551046,1
-0.21970761,3.588697,-1.4057018,10.0,28.925564,0.0,8.583975,0.84728956,0.6424203,0
-0.34123743,1.4456329,-0.53761005,9.260951,27.085812,1.9013565,7.7879405,3.5988224,0.6254724,0
0.08357084,3.4447794,-0.44501686,10.0,28.544285,0.0,7.8198,1.95699,0.65314615,0
-0.24078512,1.8710141,-2.1842995,10.0,20.75178,2.9744794,9.3563175,3.5995271,0.66476965,0
-0.2464093,0.71609783,-2.6595056,10.0,22.616169,4.6963944,9.292195,7.399483,0.43591875,0
-0.28566533,0.38892102,0.5881896,6.8676834,23.564533,3.4807324,8.843075,1.6365192,0.81442916,0
0.41997635,1.4637358,1.4224944,10.0,21.483887,0.0,9.295733,8.10466,0.30388004,1
0.54764533,1.5239341,-1.2236634,8.146553,31.418404,0.0035277605,9.276638,3.1281605,0.33224756,1
0.68069863,3.087566,-1.3353896,4.2262683,21.808428,0.0,8.983408,2.6122808,0.2593601,1
-0.2517066,0.56243086,-2.6715744,10.0,22.879822,4.94272,9.299368,7.660213,0.40277246,0
0.4062513,0.4828577,-2.1509557,7.9731703,31.426283,0.12989569,8.861995,3.5967488,0.43655902,0
-0.24205679,1.8468716,-2.1717606,10.0,20.664434,2.932144,9.374424,3.638534,0.6699704,0
-0.45927775,1.9350724,-0.42389178,9.942988,20.367203,1.9319137,7.7929544,3.582766,0.591104,0
0.501461,4.5940485,-2.00403,10.0,23.62509,0.0,9.242185,5.563278,0.13897938,1
-0.28640068,0.411726,0.5820818,6.864027,23.568443,3.4861062,8.833725,1.6656488,0.8126075,0
0.0076013803,-0.43035626,1.156723,6.3575525,32.621586,3.5291765,8.404695,0.86470276,0.42644486,0
-0.2338041,1.8736835,-2.1736188,10.0,20.703373,2.9717913,9.35812,3.6382527,0.66298705,0
-0.3973924,0.27966928,0.36198616,10.0,24.626966,3.8804164,8.842033,4.6538095,0.8280857,0
-0.4763053,2.0553746,-0.510901,10.0,20.150242,1.5606552,7.7393236,3.7335258,0.5855721,0
-0.23762703,1.8656747,-2.1549983,10.0,20.75784,2.9639018,9.364297,3.6617258,0.66605294,0
-0.23764586,1.8929358,-2.0899835,10.0,20.813078,2.9079556,9.401027,3.5741973,0.6648461,0
-0.28879553,0.4061098,0.56854606,6.8986077,23.552254,3.46795,8.834178,1.6336884,0.81441736,0
0.67422247,3.10962,-1.2471335,4.211976,21.74544,0.0,9.040913,2.611276,0.26462892,1
-0.38698536,-1.165469,2.152791,9.090048,23.171913,2.5803907,9.5,4.189506,0.48962536,0
-0.21909386,1.7263927,-2.1636434,10.0,21.097298,3.2258635,9.311812,3.7908685,0.63348365,0
-0.2852869,0.39984298,0.58625364,6.8642178,23.572502,3.482582,8.841155,1.65263,0.81269366,0
-0.18387222,2.138577,0.1479497,6.564977,24.12553,3.6004097,8.336414,3.597506,0.7237092,0
-0.34213144,1.440516,-0.5182853,9.242783,27.058105,1.9239054,7.788242,3.608909,0.62372136,0
-0.22903705,1.8970201,-2.1913505,10.0,20.724447,2.9595873,9.356793,3.6282146,0.6646876,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.24380839,1.7470012,-0.25209284,7.9876842,25.408045,2.7414355,8.111332,3.5786793,0.66541976,0
-0.28822005,0.40353584,0.5774369,6.883401,23.564327,3.4736707,8.833763,1.6425946,0.81410074,0
-0.23315203,1.8987517,-2.210957,10.0,20.688751,2.9593604,9.368409,3.5902948,0.6673318,0
-0.24082959,1.6533289,-2.1665978,10.0,20.865023,3.235175,9.380436,3.395124,0.6611639,0
0.33477485,0.24612737,0.25542116,8.150533,22.144043,3.4705675,9.5,1.0364586,0.4801666,0
-0.38113558,1.7003393,-0.43848658,9.335873,26.112543,1.9149708,7.794716,3.6061504,0.61256546,0
-0.39999968,0.22717357,0.37546563,10.0,24.601425,3.8676496,8.849264,4.6604414,0.833169,0
-0.23562706,1.879581,-2.1947975,10.0,20.692116,2.9519296,9.362786,3.6150303,0.6652623,0
-0.47206557,2.018402,-0.510643,10.0,20.17152,1.6328249,7.7617083,3.7124085,0.58357847,0
-0.2637211,1.6892145,-0.3173895,8.256703,25.68573,2.5885534,8.059177,3.606378,0.6569027,0
-0.2650485,0.4909978,-2.6900434,10.0,23.046555,4.9547615,9.299356,7.8201237,0.40160766,0
-0.511235,0.2779343,-0.83696175,10.0,28.11628,0.0,9.5,9.108074,0.12924322,0
-0.28487766,0.406291,0.5842781,6.8572736,23.569315,3.478185,8.838008,1.6647079,0.8117628,0
-0.47044337,2.0070853,-0.50475264,10.0,20.159256,1.6500425,7.766868,3.7219071,0.58240634,0
-0.4660042,2.0195894,-0.51295614,10.0,20.322083,1.638024,7.7475996,3.7300394,0.5810151,0
0.10918856,3.4821167,-0.44751978,10.0,28.581818,0.0,7.8269157,1.911974,0.65217686,0
0.44221556,0.19767308,-2.1060343,7.769148,31.44271,0.14109969,8.846185,3.4900212,0.45034364,0
-0.26578867,0.48834538,-2.7040687,10.0,23.000975,4.980468,9.305133,7.850399,0.3996941,0
-0.25267226,0.4958856,-2.716079,10.0,22.96979,4.962051,9.308352,7.8209634,0.4038173,0
-0.34279716,1.4405565,-0.51847315,9.24316,27.045546,1.9258828,7.7869077,3.6036687,0.6241381,0
-0.28613347,0.4020965,0.5833678,6.87624,23.574184,3.480956,8.838367,1.6511753,0.81337357,0
-0.34113562,1.4421558,-0.5142095,9.249117,27.01561,1.922853,7.788497,3.6018248,0.62480587,0
-0.18700075,2.1359468,0.15640163,6.5776577,24.149258,3.6043441,8.334811,3.5736177,0.7262871,0
-0.22971773,1.8912623,-2.1948402,10.0,20.678448,2.9601116,9.365236,3.606241,0.66630757,0
-0.2510271,0.5167804,-2.6757355,10.0,23.122284,4.9233413,9.282097,7.786512,0.40165845,0
-0.28574806,0.39631438,0.5870881,6.866389,23.57073,3.4810808,8.841713,1.6484791,0.81286573,0
-0.18808484,2.1322207,0.1548996,6.5589876,24.136059,3.6116312,8.335242,3.567614,0.72636193,0
-0.4706784,1.9998884,-0.5391333,10.0,20.06074,1.6024601,7.7480974,3.707357,0.58278763,0
-0.43037224,0.6044438,-0.58274937,10.0,21.006598,1.3736738,9.410231,4.4355593,0.8395616,0
-0.34147036,1.443506,-0.5281613,9.250215,27.076889,1.9097193,7.785405,3.5926504,0.6252269,0
-0.2551846,0.56008077,-2.6757915,10.0,22.995848,4.939694,9.287072,7.747522,0.39863008,0
0.107026935,3.518557,-0.43673706,10.0,28.598574,0.0,7.806482,1.9301543,0.6539907,0
0.53989613,1.5708623,-1.1642795,8.032185,31.297155,0.093128204,9.26758,3.0931296,0.33017308,1
-0.2331518,1.8881774,-2.1948996,10.0,20.709808,2.9683254,9.362896,3.5976772,0.6656339,0
-0.28849554,0.39238358,0.5835233,6.881138,23.569489,3.4766178,8.835974,1.6410333,0.8143498,0
0.68934083,3.0628304,-1.3582458,4.816473,22.556955,0.0,9.000349,2.8621511,0.2550552,1
0.72510767,0.026898861,-0.37966633,7.737112,22.180914,3.2460284,9.5,1.3547379,0.28541276,0
-0.33834493,1.4386806,-0.51298976,9.249,27.009277,1.928194,7.783663,3.6122,0.6252993,0
-0.33999956,1.4396553,-0.5141218,9.252098,27.042341,1.9189126,7.7879224,3.609768,0.624783,0
-0.092489004,-0.7053219,0.22889519,7.318617,33.14888,3.3485184,7.8686852,2.6117468,0.574587,0
-0.23066151,1.8975587,-2.184845,10.0,20.748413,2.9730709,9.365896,3.5917711,0.6643162,0
-0.3060391,-0.39174163,1.2450285,8.107245,31.810135,1.9594351,9.158653,0.25199294,0.5210724,0
-0.3373145,1.4162145,-0.52310514,9.246693,27.077614,1.9139863,7.785087,3.5844636,0.62499845,0
-0.23164994,1.8972778,-2.1985734,10.0,20.734728,2.9721768,9.367117,3.5804594,0.66562104,0
0.8795358,1.9578681,-1.3486547,10.0,28.017788,0.0,9.5,4.076967,0.5637771,1
-0.25592542,0.51033616,-2.6815841,10.0,23.095503,4.942416,9.291634,7.8119287,0.4008486,0
-0.28581,0.5144794,0.46529675,9.6545315,27.255238,5.825575,8.898522,3.3976378,0.77668846,0
0.066569686,-0.3228333,1.4736261,6.218959,32.65023,3.460257,8.570926,0.35230786,0.37564254,0
-0.34541494,1.432648,-0.52164197,9.226149,27.051609,1.9258404,7.785709,3.5651467,0.62539506,0
0.5397837,1.5272481,-1.2193587,8.158448,31.422844,0.02311039,9.269596,3.1623244,0.33243674,1
-0.2868017,0.3957069,0.5924387,6.8561926,23.557722,3.467014,8.840976,1.6515448,0.8129387,0
-0.28302443,0.42123365,0.5784688,6.9078975,23.608358,3.4978235,8.826627,1.7558485,0.8082373,0
0.02437222,0.64200807,-0.8004203,9.427899,23.734886,1.4217788,8.046686,3.8950276,0.5725952,0
-0.34125143,1.444164,-0.5178113,9.248806,27.04442,1.9202442,7.7878714,3.6045804,0.6242903,0
0.09651458,3.437252,-0.4489603,10.0,28.632736,0.0,7.8135304,2.0051427,0.6497458,0
-0.28534997,0.39843845,0.5873132,6.856719,23.56898,3.4830923,8.8408785,1.6530788,0.8122579,0
-0.25995767,0.534698,-2.6945212,10.0,23.01868,4.9840684,9.300305,7.7936645,0.40048525,0
-0.46971565,2.0093994,-0.525887,10.0,20.06679,1.6309137,7.7560773,3.7151754,0.58215994,0
-0.36532366,1.7565267,-1.7129886,10.0,27.895153,0.0,9.06094,3.1774125,0.63481164,0
-0.23636091,1.905798,-2.205556,10.0,20.727877,2.9287367,9.371242,3.6127672,0.6669545,0
-0.250113,0.8554971,-2.5817251,10.0,22.320152,4.522901,9.274929,6.843876,0.4614819,0
-0.26803023,0.54666734,-2.6740665,10.0,23.035206,4.900008,9.304186,7.6957197,0.40195876,0
-0.28896844,0.3969195,0.5897105,6.860555,23.5759,3.47525,8.844366,1.6353983,0.81288385,0
-0.28777468,0.39533353,0.58324194,6.879346,23.569416,3.4781532,8.83611,1.644184,0.8140049,0
0.32253933,0.47815776,0.7278533,6.745639,30.90427,1.5165628,9.16938,1.5706859,0.4282809,0
-0.3409084,1.4490774,-0.518162,9.247874,27.00871,1.9228514,7.786771,3.5954335,0.62462103,0
-0.34075987,1.4453201,-0.51111245,9.248313,27.000679,1.9268708,7.787186,3.6038673,0.6246618,0
-0.59481066,-1.120673,1.5920548,9.493227,26.351192,2.4565966,9.153067,2.7988987,0.6639728,0
-0.23529625,1.8743887,-2.1942818,10.0,20.706432,2.9601004,9.361972,3.6131163,0.6637124,0
-0.18542469,2.1162324,0.20494175,6.6782694,24.246683,3.629683,8.349753,3.594252,0.72452253,0
